route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
58-VIC,3603,10869781:8954780:9199441,Langford Exch via Westhills,18751,9199441,0
58-VIC,3602,10869781:8954780:9199677,Langford Exch via Westhills,18751,9199677,0
2-VIC,3344,10723809:8954781:9200126,South Oak Bay,23427,9200126,0
15-VIC,3706,10736315:8954783:9199791,UVic - Fort/Foul Bay Express,19054,9199791,0
28-VIC,3603,10868536:8954784:8958879,Downtown,34676,8958879,1
28-VIC,3602,10868536:8954784:8960141,Downtown,34676,8960141,1
5-VIC,3603,10869697:8954786:9199716,Willows,23383,9199716,0
5-VIC,3602,10869697:8954786:9200152,Willows,23383,9200152,0
7-VIC,4177,10944357:8954788:9199374,UVic via Fairfield,18816,9199374,1
2-VIC,3706,10735615:8954790:9199919,South Oak Bay,23427,9199919,0
88-VIC,4177,10944033:8954794:8959224,Airport,18544,8959224,1
28-VIC,3603,10868223:8954796:8959265,Downtown,34676,8959265,1
28-VIC,3602,10868223:8954796:8959405,Downtown,34676,8959405,1
1-VIC,3603,10870269:8954800:8960442,Downtown,19248,8960442,1
1-VIC,3602,10870269:8954800:8960450,Downtown,19248,8960450,1
30-VIC,3602,10869493:8954802:9199433,Royal Oak Exch via Carey,18634,9199433,0
30-VIC,3603,10869493:8954802:9199548,Royal Oak Exch via Carey,18634,9199548,0
59-VIC,4177,10944067:8954804:9199520,Langford Exch via Triangle Mtn,19545,9199520,0
70-VIC,3706,10735098:8954805:8959647,Downtown via Hwy 17,18849,8959647,1
60-VIC,3706,10781770:8954806:8959954,Langford Exch via Lagoon,19362,8959954,0
5-VIC,3602,10869648:8954807:8959129,James Bay - Fisherman's Wharf,18724,8959129,1
5-VIC,3603,10869648:8954807:8960036,James Bay - Fisherman's Wharf,18724,8960036,1
95-VIC,3344,10880452:8954813:8960482,Blink - to Downtown,18717,8960482,0
26-VIC,4177,10943790:8954814:8960493,UVic via Tillicum/McKenzie,31720,8960493,0
26-VIC,3706,10736502:8954819:9199467,Dockyard via McKenzie/Tillicum,31926,9199467,1
52-VIC,3603,10870180:8954823:8959530,Bear Mountain via Millstream,26332,8959530,1
52-VIC,3602,10870180:8954823:8960329,Bear Mountain via Millstream,26332,8960329,1
75-VIC,3706,10735988:8954827:8959502,Downtown,18820,8959502,1
14-VIC,3706,10736302:8954829:8959103,UVic via Richmond,26515,8959103,0
26-VIC,4177,10943779:8954830:8959140,Dockyard via McKenzie/Tillicum,31926,8959140,1
31-VIC,4177,10943371:8954831:8960570,Royal Oak Exch via Glanford,18743,8960570,0
72-VIC,4177,10942695:8954835:8960612,Swartz Bay Ferry via Saanichton,18512,8960612,0
57-VIC,3344,10780588:8954837:9199459,Thetis Heights via McCallum,22957,9199459,0
15-VIC,3603,10867577:8954839:9200106,Esquimalt - Fort/Yates Express,23403,9200106,1
70-VIC,3602,10868012:8954841:8958889,Swartz Bay Ferry via Hwy 17,34612,8958889,0
70-VIC,3603,10868012:8954841:8959738,Swartz Bay Ferry via Hwy 17,34612,8959738,0
6-VIC,3706,10735856:8954842:9199980,Downtown,18962,9199980,1
2-VIC,3344,10723853:8954843:9200153,to Downtown only,18991,9200153,0
4-VIC,3706,10736159:8954847:8960664,UVic via Hillside,18645,8960664,0
88-VIC,3602,10870098:8954848:8959299,Airport,18544,8959299,1
88-VIC,3603,10870098:8954848:8960307,Airport,18544,8960307,1
24-VIC,3602,10869308:8954849:8959072,Tillicum Ctr via Colville,21694,8959072,1
24-VIC,3603,10869308:8954849:8959211,Tillicum Ctr via Colville,21694,8959211,1
31-VIC,3602,10869596:8954852:8958896,Downtown,18859,8958896,1
31-VIC,3603,10869596:8954852:8959078,Downtown,18859,8959078,1
61-VIC,3706,10735294:8954855:8959071,Langford Exch,19003,8959071,0
14-VIC,3344,10724629:8954860:8960594,Vic General via Craigflower,26307,8960594,1
6-VIC,4177,10943276:8954861:8959255,Royal Oak Exch via Royal Oak Ctr,18715,8959255,0
52-VIC,3602,10870230:8954862:9199825,Colwood Exch via Royal Bay,26436,9199825,0
52-VIC,3603,10870230:8954862:9200149,Colwood Exch via Royal Bay,26436,9200149,0
22-VIC,3602,10869035:8954863:8959916,Vic General via Hastings,29102,8959916,0
22-VIC,3603,10869035:8954863:8960529,Vic General via Hastings,29102,8960529,0
32-VIC,3706,10782513:8954867:9199805,Cordova Bay,18608,9199805,0
14-VIC,4177,10943741:8954869:8958954,Vic General via Craigflower,26307,8958954,1
2-VIC,3602,10869728:8954870:9199513,South Oak Bay,23427,9199513,0
2-VIC,3603,10869728:8954870:9199930,South Oak Bay,23427,9199930,0
70X-VIC,3706,10735088:8954871:8960179,Express to Victoria,21578,8960179,1
61-VIC,4177,10942862:8954872:8960293,Langford Exch,19003,8960293,0
26-VIC,3602,10867736:8954875:8959267,UVic via Tillicum/McKenzie,31720,8959267,0
26-VIC,3603,10867736:8954875:8960075,UVic via Tillicum/McKenzie,31720,8960075,0
60-VIC,3603,10870026:8954876:9199360,Langford Exch via Lagoon,19362,9199360,0
60-VIC,3602,10870026:8954876:9199907,Langford Exch via Lagoon,19362,9199907,0
59-VIC,4177,10944083:8954877:9200134,Langford Exch via Triangle Mtn,19545,9200134,0
7-VIC,3344,10781292:8954881:9199765,UVic via Fairfield,18816,9199765,1
32-VIC,3706,10782509:8954882:9199739,Cordova Bay,18608,9199739,0
72-VIC,4177,10942645:8954883:8959493,Swartz Bay Ferry via Saanichton,18512,8959493,0
5-VIC,3706,10735660:8954887:9199747,James Bay - Fisherman's Wharf,18724,9199747,1
55-VIC,3603,10869875:8954888:8959005,Langford Exch via Happy Valley,26068,8959005,0
55-VIC,3602,10869875:8954888:8959869,Langford Exch via Happy Valley,26068,8959869,0
95-VIC,3344,10880505:8954892:8959160,Blink - to Downtown,18717,8959160,0
4-VIC,3602,10867518:8954893:8959849,Downtown via Hillside,26927,8959849,1
4-VIC,3603,10867518:8954893:8960069,Downtown via Hillside,26927,8960069,1
27-VIC,4177,10942926:8954895:8959644,Gordon Head via Shelbourne,26178,8959644,0
75-VIC,4177,10943403:8954902:9199615,Downtown,18820,9199615,1
12-VIC,3344,10781491:8954903:9199365,UVic via Kenmore,18536,9199365,0
52-VIC,3344,10781303:8954904:8959207,Bear Mountain via Millstream,26332,8959207,1
88-VIC,3603,10870060:8954905:8959149,Airport,18544,8959149,1
88-VIC,3602,10870060:8954905:8960020,Airport,18544,8960020,1
6-VIC,3602,10869254:8954906:8959061,Downtown,18962,8959061,1
6-VIC,3603,10869254:8954906:8959918,Downtown,18962,8959918,1
14-VIC,3603,10868234:8954907:8959477,UVic via Richmond,26515,8959477,0
14-VIC,3602,10868234:8954907:8960310,UVic via Richmond,26515,8960310,0
27-VIC,3602,10868516:8954909:8959377,to McKenzie only,19182,8959377,1
27-VIC,3603,10868516:8954909:8959503,to McKenzie only,19182,8959503,1
4-VIC,3602,10867511:8954910:8959849,UVic via Hillside,18645,8959849,0
4-VIC,3603,10867511:8954910:8960069,UVic via Hillside,18645,8960069,0
27-VIC,4177,10943017:8954916:8960465,Downtown,34592,8960465,1
27-VIC,3706,10735381:8954920:8960499,Gordon Head via Shelbourne,26178,8960499,0
70X-VIC,3706,10735108:8954921:8959647,Express to Victoria,21578,8959647,1
72-VIC,3344,10880346:8954922:8959728,to Lands End Rd via Saanichton,18794,8959728,0
75-VIC,3344,10724313:8954923:8959260,Saanichton Exch,18912,8959260,0
72-VIC,3706,10735064:8954924:8959899,Swartz Bay Ferry via Saanichton,18512,8959899,0
14-VIC,3344,10724700:8954926:9199794,Vic General via Craigflower,26307,9199794,1
70-VIC,3344,10880317:8954927:8959450,Swartz Bay Ferry via Hwy 17,34612,8959450,0
57-VIC,3706,10781954:8954929:9199904,Langford Exch via McCallum,22937,9199904,1
53-VIC,3603,10870153:8954932:9199441,Langford Exch via Atkins,33785,9199441,1
53-VIC,3602,10870153:8954932:9199677,Langford Exch via Atkins,33785,9199677,1
95-VIC,3344,10880419:8954935:8959313,Blink - to Langford,18836,8959313,1
6-VIC,3602,10869252:8954936:8959061,Downtown,18962,8959061,1
6-VIC,3603,10869252:8954936:8959918,Downtown,18962,8959918,1
6A-VIC,4177,10943240:8954939:8959255,Downtown via Emily Carr,21741,8959255,1
22-VIC,3603,10869067:8954942:8959586,Hillside Ctr via Hastings,23430,8959586,1
22-VIC,3602,10869067:8954942:8960364,Hillside Ctr via Hastings,23430,8960364,1
31-VIC,3602,10869500:8954943:9199433,Downtown,18859,9199433,1
31-VIC,3603,10869500:8954943:9199548,Downtown,18859,9199548,1
3-VIC,4177,10944212:8954944:8959800,Royal Jubilee,19664,8959800,1
30-VIC,3706,10736020:8954945:8959695,Downtown,18838,8959695,1
60-VIC,4177,10943974:8954946:8960240,Langford Exch via Lagoon,19362,8960240,0
26-VIC,3344,10724844:8954947:8959280,UVic via Tillicum/McKenzie,31720,8959280,0
28-VIC,3603,10868465:8954952:8959783,Downtown,34676,8959783,1
28-VIC,3602,10868465:8954952:8960343,Downtown,34676,8960343,1
26-VIC,4177,10943829:8954956:9200130,UVic via Tillicum/McKenzie,31720,9200130,0
49-VIC,3344,10780832:8954959:9199459,Skirt Mountain via Florence Lake,34756,9199459,0
27-VIC,4177,10943014:8954967:8959058,Gordon Head via Shelbourne,26178,8959058,0
3-VIC,3344,10782328:8954968:9199581,James Bay via Quimper Loop,21590,9199581,0
95-VIC,3706,10735288:8954970:8960327,Blink - to Downtown,18717,8960327,0
26-VIC,3706,10736525:8954971:8959330,UVic via Tillicum/McKenzie,31720,8959330,0
14-VIC,4177,10943688:8954972:8959761,Vic General via Craigflower,26307,8959761,1
25-VIC,3344,10723932:8954973:8959536,Maplewood,34583,8959536,0
27-VIC,4177,10943013:8954974:8960132,Gordon Head via Shelbourne,26178,8960132,0
7-VIC,3706,10782491:8954975:9199739,UVic via Fairfield,18816,9199739,1
4-VIC,3706,10736172:8954976:8960473,Downtown via Hillside,26927,8960473,1
49-VIC,3344,10780872:8954978:9199364,Skirt Mountain via Florence Lake,34756,9199364,0
22-VIC,3344,10781421:8954979:8959286,Hillside Ctr via Hastings,19096,8959286,1
64-VIC,3603,10869908:8954980:8959735,Langford Exch via East Sooke,26432,8959735,0
64-VIC,3602,10869908:8954980:8960071,Langford Exch via East Sooke,26432,8960071,0
22-VIC,3344,10781271:8954981:8960670,Vic General via Hastings,29102,8960670,0
28-VIC,3602,10868524:8954983:8959238,Majestic via Shelbourne,26525,8959238,0
28-VIC,3603,10868524:8954983:8960248,Majestic via Shelbourne,26525,8960248,0
35-VIC,3602,10869431:8954984:8958859,Ridge,18492,8958859,0
35-VIC,3603,10869431:8954984:8959561,Ridge,18492,8959561,0
6B-VIC,3603,10869133:8954990:9199524,Downtown via Chatterton,21576,9199524,1
6B-VIC,3602,10869133:8954990:9199881,Downtown via Chatterton,21576,9199881,1
25-VIC,3602,10869354:8954991:9199411,Tillicum Ctr via Munro,26113,9199411,1
25-VIC,3603,10869354:8954991:9200071,Tillicum Ctr via Munro,26113,9200071,1
27-VIC,3603,10868505:8954996:9199574,Downtown,34592,9199574,1
53-VIC,4177,10944095:8954998:8959706,Langford Exch via Atkins,33783,8959706,1
25-VIC,3706,10735721:8955002:8959633,Tillicum Ctr via Munro,26113,8959633,1
55-VIC,3706,10782104:8955004:8960653,William Head via Happy Valley,26324,8960653,1
52-VIC,3603,10870228:8955006:8959457,Bear Mountain via Millstream,26332,8959457,1
52-VIC,3602,10870228:8955006:8959967,Bear Mountain via Millstream,26332,8959967,1
15-VIC,3344,10724756:8955011:8960366,UVic - Fort/Foul Bay Express,19054,8960366,0
14-VIC,3602,10868578:8955012:8959662,Vic General via Craigflower,26307,8959662,1
14-VIC,3603,10868578:8955012:8959851,Vic General via Craigflower,26307,8959851,1
11-VIC,3344,10755517:8955013:8959527,UVic via Uplands,26939,8959527,0
31-VIC,4177,10943357:8955014:8960262,Royal Oak Exch via Glanford,18743,8960262,0
26-VIC,3706,10736464:8955015:8959310,UVic via Tillicum/McKenzie,31720,8959310,0
14-VIC,3706,10736342:8955016:9199791,UVic via Richmond,26515,9199791,0
32-VIC,3344,10781289:8955017:9199690,Royal Oak Exch,18626,9199690,1
75-VIC,3706,10735984:8955022:8959502,Saanichton Exch,18912,8959502,0
6-VIC,3344,10723974:8955023:8959488,Downtown,18962,8959488,1
4-VIC,3603,10868029:8955027:8959756,Downtown via Hillside,26927,8959756,1
4-VIC,3602,10868029:8955027:8960067,Downtown via Hillside,26927,8960067,1
8-VIC,4177,10942948:8955030:8959983,Oak Bay via Finlayson,26943,8959983,0
27-VIC,3603,10868340:8955039:8959114,Downtown,34592,8959114,1
27-VIC,3602,10868340:8955039:8959478,Downtown,34592,8959478,1
53-VIC,4177,10944120:8955048:9200020,Vic General via Atkins,34562,9200020,0
27-VIC,3344,10723619:8955051:8959946,Gordon Head via Shelbourne,26178,8959946,0
26-VIC,3603,10867844:8955056:8960227,Dockyard via McKenzie/Tillicum,31926,8960227,1
26-VIC,3602,10867844:8955056:8960629,Dockyard via McKenzie/Tillicum,31926,8960629,1
14-VIC,3344,10724697:8955064:8959135,Vic General via Craigflower,26307,8959135,1
28-VIC,4177,10942970:8955065:8960132,Downtown,34676,8960132,1
6-VIC,3344,10724002:8955067:8959658,Downtown,18962,8959658,1
15-VIC,4177,10943719:8955069:8959891,UVic - Fort/Foul Bay Express,19054,8959891,0
6-VIC,3602,10869260:8955071:8959061,Royal Oak Exch via Royal Oak Ctr,18715,8959061,0
6-VIC,3603,10869260:8955071:8959918,Royal Oak Exch via Royal Oak Ctr,18715,8959918,0
27-VIC,4177,10942999:8955072:8959132,Downtown,34592,8959132,1
22-VIC,3602,10869081:8955073:9199385,Hillside Ctr via Hastings,19096,9199385,1
22-VIC,3603,10869081:8955073:9199495,Hillside Ctr via Hastings,19096,9199495,1
6-VIC,3706,10735815:8955075:8959502,Downtown,18962,8959502,1
72-VIC,3344,10880318:8955076:8959885,Downtown via Saanichton,18716,8959885,1
21-VIC,3706,10782574:8955078:9199739,Interurban to Camosun only,23380,9199739,0
15-VIC,3603,10867576:8955080:8959156,Esquimalt - Fort/Yates Express,23403,8959156,1
5-VIC,3344,10723830:8955081:9200126,James Bay - Fisherman's Wharf,18724,9200126,1
6A-VIC,3603,10869111:8955083:8959179,Royal Oak Exch via Emily Carr,21583,8959179,0
6A-VIC,3602,10869111:8955083:8960049,Royal Oak Exch via Emily Carr,21583,8960049,0
28-VIC,3706,10735544:8955087:8959634,Majestic via Shelbourne,26525,8959634,0
15-VIC,3603,10867855:8955093:8960012,Esquimalt - Fort/Yates Express,23403,8960012,1
15-VIC,3602,10867855:8955093:8960135,Esquimalt - Fort/Yates Express,23403,8960135,1
27-VIC,3603,10868570:8955094:8959760,Downtown,34592,8959760,1
27-VIC,3602,10868570:8955094:8960260,Downtown,34592,8960260,1
8-VIC,3602,10868611:8955096:8959556,Oak Bay via Finlayson,26940,8959556,0
8-VIC,3603,10868611:8955096:8960443,Oak Bay via Finlayson,26940,8960443,0
4-VIC,4177,10943574:8955097:8959891,Downtown via Hillside,26927,8959891,1
32-VIC,4177,10944278:8955098:9199880,Royal Oak Exch,18626,9199880,1
28-VIC,4177,10943761:8955100:8960465,Downtown,34676,8960465,1
26-VIC,3344,10724904:8955103:8959065,UVic via Tillicum/McKenzie,31720,8959065,0
64-VIC,3603,10869824:8955104:9199441,East Sooke,19146,9199441,0
64-VIC,3602,10869824:8955104:9199677,East Sooke,19146,9199677,0
14-VIC,3602,10868370:8955106:8959951,UVic via Richmond,26515,8959951,0
14-VIC,3603,10868370:8955106:8960463,UVic via Richmond,26515,8960463,0
14-VIC,3344,10724642:8955109:8959169,UVic via Richmond,26515,8959169,0
11-VIC,3706,10755720:8955110:8958875,UVic via Uplands,26939,8958875,0
88-VIC,3603,10870108:8955112:8959420,Airport,18544,8959420,1
88-VIC,3602,10870108:8955112:8960254,Airport,18544,8960254,1
14-VIC,4177,10943734:8955113:8960155,UVic via Richmond,26515,8960155,0
72-VIC,3602,10867971:8955116:8960515,Swartz Bay Ferry via Saanichton,18512,8960515,0
72-VIC,3603,10867971:8955116:8960527,Swartz Bay Ferry via Saanichton,18512,8960527,0
3-VIC,3344,10782322:8955117:9199581,James Bay via Quimper Loop,21590,9199581,0
52-VIC,4177,10944394:8955119:8960575,Bear Mountain via Millstream,26332,8960575,1
17-VIC,3603,10869304:8955121:8959206,Downtown via Quadra,26141,8959206,1
17-VIC,3602,10869304:8955121:8959642,Downtown via Quadra,26141,8959642,1
48-VIC,3602,10869295:8955124:8959986,Downtown,26096,8959986,0
48-VIC,3603,10869295:8955124:8960474,Downtown,26096,8960474,0
61-VIC,3603,10867421:8955128:8958898,Langford Exch,19003,8958898,0
61-VIC,3602,10867421:8955128:8958997,Langford Exch,19003,8958997,0
4-VIC,3344,10724185:8955129:8959323,UVic via Hillside,18645,8959323,0
75-VIC,3602,10869460:8955130:9199443,Downtown,18820,9199443,1
75-VIC,3603,10869460:8955130:9199718,Downtown,18820,9199718,1
95-VIC,3344,10880397:8955133:8959643,Blink - to Langford,18836,8959643,1
